prep_disolv_time,prep_link_time,run_disolv_time,num_rsus,rsu_radius,grid_size,algorithm
8.272371375000006,0.7340460839999992,1.258397790999993,100,100,70,GARSUD
8.358655249999998,0.7283401249999883,1.2801166659999978,100,100,70,GARSUD
9.316812959000004,0.7475762079999981,1.3453012499999772,100,100,70,GARSUD
10.667704750000013,0.7398019999999974,1.351193166999991,100,100,70,GARSUD
10.531956500000007,0.7490108329999998,1.3676856669999893,100,100,70,GARSUD
9.09338866600001,0.7434845829999972,1.3289428749999956,100,100,70,GARSUD
8.45982858299999,0.7366189589999976,1.4353187500000217,100,100,70,GARSUD
9.881149832999995,0.7438342080000098,1.347788458999986,100,100,70,GARSUD
9.291833124999982,0.7394615000000044,1.2651277909999976,100,100,70,GARSUD
8.578919374999998,0.7341142919999868,1.2997752919999925,100,100,70,GARSUD
8.459080125000014,0.7402929169999766,1.329825167000024,100,100,70,GARSUD
8.57316687499997,0.7332037080000191,1.2627544579999608,100,100,70,GARSUD
8.25953075000001,0.743025958999965,1.3562815420000334,100,100,70,GARSUD
8.444074833999991,0.7433696250000139,1.3049530000000118,100,100,70,GARSUD
8.641154167000025,0.7365022910000221,1.3154802079999968,100,100,70,GARSUD
8.62377137499999,0.7361327500000243,1.2916569999999865,100,100,70,GARSUD
8.348731750000013,0.7479406250000125,1.3138073329999997,100,100,70,GARSUD
8.994865917000027,0.7407836250000059,1.4519213330000298,100,100,70,GARSUD
8.388462333999996,0.7421587919999979,1.2980720830000223,100,100,70,GARSUD
8.384695667000017,0.7329250419999767,1.2737240829999905,100,100,70,GARSUD
8.365135708999958,0.7440237920000072,1.3346808750000037,100,100,70,GARSUD
9.433895750000033,0.7497697080000307,1.3514084160000266,100,100,70,GARSUD
9.103236290999973,0.7434922909999955,1.3249675000000138,100,100,70,GARSUD
8.460796207999977,0.7376260839999986,1.299230457999954,100,100,70,GARSUD
8.344484792000003,0.7490710419999687,1.3446069169999646,100,100,70,GARSUD
8.861078083999985,0.7441132079999875,1.339275999999984,100,100,70,GARSUD
8.62353654200001,0.7342366670000047,1.2836673749999932,100,100,70,GARSUD
8.334170958000016,0.734009541999967,1.2694879580000134,100,100,70,GARSUD
8.356523999999979,0.7264503749999562,1.2535792079999624,100,100,70,GARSUD
8.519053999999983,0.7337159159999942,1.287874875,100,100,70,GARSUD
8.722683667000013,0.7395665419999773,1.2941865000000234,100,100,70,GARSUD
8.208915165999997,0.7401141659999553,1.3141136250000045,100,100,70,GARSUD
7.858605750000038,0.7370318330000032,1.2712467499999889,100,100,70,GARSUD
8.377070500000002,0.7349270419999812,1.271581083000001,100,100,70,GARSUD
9.39751504100002,0.7462540000000217,1.3457128750000038,100,100,70,GARSUD
10.01967808300003,0.7386635829999477,1.286847625000064,100,100,70,GARSUD
7.865090500000065,0.7292472919999682,1.284287708000079,100,100,70,GARSUD
8.111135666999985,0.7433826660000022,1.2740110830000049,100,100,70,GARSUD
8.036101791000078,0.7317043750000494,1.273926250000045,100,100,70,GARSUD
7.98179458300001,0.7293514579999965,1.2734701659999246,100,100,70,GARSUD
8.954396834000022,0.7503093750000289,1.3403118749999976,100,100,70,GARSUD
8.56331412499992,0.7400094170000102,1.3030967089999876,100,100,70,GARSUD
8.35674174999997,0.7238414590000275,1.2886747080000305,100,100,70,GARSUD
8.49881449999998,0.7335110000000213,1.323088165999934,100,100,70,GARSUD
8.433299416999944,0.7465548750000153,1.3287465829999974,100,100,70,GARSUD
8.50193579100005,0.732644999999934,1.3057065839999495,100,100,70,GARSUD
8.254951042000016,0.7329639170000064,1.3078286249999564,100,100,70,GARSUD
8.231124458999943,0.7352463329999637,1.2865710000000945,100,100,70,GARSUD
8.40220187500006,0.7429775409999593,1.3047680419999779,100,100,70,GARSUD
8.124747875000025,0.7296585830000595,1.2715336250000746,100,100,70,GARSUD
8.15553383300005,0.7346497920000274,1.2979155000000446,100,100,70,GARSUD
8.38866654200001,0.7342564169999832,1.2949970839999878,100,100,70,GARSUD
8.278936292000026,0.7381704999999101,1.331483832999993,100,100,70,GARSUD
9.00023545900001,0.7433142500000258,1.5390869579999844,100,100,70,GARSUD
9.744720041999926,0.7659142909999446,1.359993583000005,100,100,70,GARSUD
8.42612674999998,0.7406304160000445,1.2915021249999654,100,100,70,GARSUD
9.409548125000015,0.7361400830000093,1.3490061250000736,100,100,70,GARSUD
9.278592125000046,0.7421577910000678,1.351440790999959,100,100,70,GARSUD
8.393292125000016,0.7449945839999828,1.3079034999999521,100,100,70,GARSUD
8.284557542000016,0.732144500000004,1.2662773329999482,100,100,70,GARSUD
8.17975345800005,0.7307744580000417,1.288278625000089,100,100,70,GARSUD
8.124120959000038,0.7317014999999856,1.2279007500000034,100,100,70,GARSUD
8.200512500000059,0.7370921670000143,1.2868987089999564,100,100,70,GARSUD
8.37496837499998,0.7350303329999406,1.3144684999999754,100,100,70,GARSUD
8.20514141700005,0.7414366250000057,1.2924689999999828,100,100,70,GARSUD
8.328138499999909,0.7291208330000245,1.2777751670000725,100,100,70,GARSUD
9.060166207999941,0.7345395830000143,1.3401264589999755,100,100,70,GARSUD
8.887108708000028,0.7329896249999592,1.2746611250000797,100,100,70,GARSUD
8.28420070900006,0.7408902920000173,1.3095190420000336,100,100,70,GARSUD
8.277219166000009,0.7320047499999873,1.261675584000045,100,100,70,GARSUD
8.385377166000012,0.7337415420000752,1.2795122079999146,100,100,70,GARSUD
8.225210167,0.7421282500000643,1.3238076659999933,100,100,70,GARSUD
8.487430458000063,0.7366954999999962,1.3124801249999791,100,100,70,GARSUD
8.857303958999978,0.7460219580000285,1.317688791999899,100,100,70,GARSUD
8.286560874999964,0.7380341670000234,1.2689297919999944,100,100,70,GARSUD
8.610088625000003,0.7276095000000851,1.271675332999962,100,100,70,GARSUD
8.50506166699995,0.7379451669999071,1.2868801669999357,100,100,70,GARSUD
8.519573124999965,0.7440189999999802,1.3516750420000108,100,100,70,GARSUD
8.820804708999958,0.7400925829999778,1.3279692920000343,100,100,70,GARSUD
8.926935207999918,0.74463670800003,1.3292714170000863,100,100,70,GARSUD
8.336053500000048,0.7383540420000827,1.3103064579999,100,100,70,GARSUD
8.859037416999968,0.7400500419998934,1.3181559170000128,100,100,70,GARSUD
8.849035459000106,0.7429884999999103,1.488880791999918,100,100,70,GARSUD
9.353924875000075,0.7417230419998759,1.3032950420001725,100,100,70,GARSUD
10.049268999999867,0.7835362499999974,1.4208277909999651,100,100,70,GARSUD
9.518759333999924,0.7325512919999255,1.3121169999999438,100,100,70,GARSUD
9.43775529200002,0.7495885000000726,1.3422410829998626,100,100,70,GARSUD
8.639732749999894,0.7432373330000246,1.3079802499999005,100,100,70,GARSUD
8.306657583999822,0.7415482079998128,1.2806959160000133,100,100,70,GARSUD
8.473628749999989,0.7387562499998239,1.2815309579998484,100,100,70,GARSUD
8.416003958999909,0.7343324589999156,1.2953841660000762,100,100,70,GARSUD
8.404678541999829,0.7377338750000035,1.2816218329999174,100,100,70,GARSUD
8.254130583000006,0.7357923329998357,1.3124216669998532,100,100,70,GARSUD
8.405975708000142,0.7369657500000812,1.2949278329999743,100,100,70,GARSUD
8.29832599999986,0.7363859170000069,1.3152778749999925,100,100,70,GARSUD
8.225100624999868,0.733316916999911,1.280776749999859,100,100,70,GARSUD
8.29945666599997,0.7328234159999738,1.2925471250000555,100,100,70,GARSUD
8.50616008399993,0.740321750000021,1.3626601250000476,100,100,70,GARSUD
9.831083165999871,0.7451524170000994,1.3034584160000122,100,100,70,GARSUD
10.488748750000013,0.8532692500000394,1.431256165999912,100,100,70,GARSUD
11.30580437499998,0.7380235830000856,1.4342092079998565,100,100,70,GARSUD
9.950473040999896,0.7609747910000806,1.3591527080000105,100,100,70,GARSUD
9.857430625000006,0.7384607080000478,1.3224746670000513,100,100,70,GARSUD
9.568095665999863,0.7497710830000415,1.3709047910001573,100,100,70,GARSUD
9.565337833000058,0.7430387080000855,1.3365172909998364,100,100,70,GARSUD
9.136678832999905,0.7282443330000206,1.261752500000057,100,100,70,GARSUD
8.557566582999925,0.7430743750001056,1.3147484999999506,100,100,70,GARSUD
9.266926541999965,0.7403317499999957,1.2959489170000325,100,100,70,GARSUD
9.871708249999983,0.7421659579999869,1.3429074170001059,100,100,70,GARSUD
9.005820832999916,0.7459767499999543,1.3173547090000284,100,100,70,GARSUD
9.186412332999907,0.7401173750001817,1.3158144999999877,100,100,70,GARSUD
8.24388454200016,0.7426625839998451,1.3462463329999537,100,100,70,GARSUD
9.173619667000139,0.7384141659999841,1.3822078749999491,100,100,70,GARSUD
8.742238832999874,0.7332337920001919,1.2843547090001266,100,100,70,GARSUD
8.288097165999943,0.7354209169998285,1.2811274999999114,100,100,70,GARSUD
8.285005124999998,0.7374219999999241,1.2935567080000965,100,100,70,GARSUD
8.16922062499998,0.732538292000072,1.2947594590000335,100,100,70,GARSUD
7.963274707999972,0.7213899999999285,1.3385956249999253,100,100,70,GARSUD
7.968734541999993,0.7381529169999794,1.2791133329999411,100,100,70,GARSUD
7.8407910829998855,0.7336738750000222,1.3093192500000441,100,100,70,GARSUD
7.710256167000125,0.7323936249999861,1.3016889580001134,100,100,70,GARSUD
7.821853334000025,0.7355477500000234,1.293063833999895,100,100,70,GARSUD
7.8799806249999165,0.7323692499999197,1.2759183330001633,100,100,70,GARSUD
7.756369624999934,0.734627749999845,1.2888924999999745,100,100,70,GARSUD
7.908455957999877,0.7374028330000328,1.2960383750000801,100,100,70,GARSUD
7.801591584000107,0.7342559580001762,1.2923738749998392,100,100,70,GARSUD
7.93058341699998,0.732509833999984,1.290820624999924,100,100,70,GARSUD
7.826028624999935,0.7398842919999424,1.2723108750001302,100,100,70,GARSUD
7.776833000000124,0.7362632909998865,1.2717883749999146,100,100,70,GARSUD
7.779617666999911,0.7326814579998882,1.2927815000000464,100,100,70,GARSUD
7.792051625000113,0.7366335410001739,1.3100379589998283,100,100,70,GARSUD
7.712472958000035,0.739224083000181,1.3028409579999334,100,100,70,GARSUD
7.786911958000019,0.7340183329999945,1.3017592499998045,100,100,70,GARSUD
7.977672459000132,0.7359712499999205,1.295611375000135,100,100,70,GARSUD
7.905192124999985,0.7364085419999356,1.3099148339999829,100,100,70,GARSUD
7.828416416999971,0.7314751250000882,1.2997582089999469,100,100,70,GARSUD
7.849647541999957,0.7308726249998472,1.2869060000000445,100,100,70,GARSUD
7.858500957999922,0.7362622919999922,1.2849626659999558,100,100,70,GARSUD
7.843851166999912,0.7340388330001133,1.2785942919999798,100,100,70,GARSUD
7.851634458000035,0.7343780409998999,1.3149717499998133,100,100,70,GARSUD
7.765092500000037,0.7346815000000788,1.2961638340000263,100,100,70,GARSUD
7.863094875000115,0.7376796250000552,1.2960801250001168,100,100,70,GARSUD
7.9509304579999025,0.7342689580000297,1.2870696669999688,100,100,70,GARSUD
7.720538709000039,0.7354531249998217,1.285577916999955,100,100,70,GARSUD
7.92504304199997,0.7309776660001717,1.2892527909998535,100,100,70,GARSUD
7.875287500000013,0.7411070420000669,1.3049720419999176,100,100,70,GARSUD
7.709265167000012,0.7386483339998904,1.3381562090000898,100,100,70,GARSUD
7.96365595799989,0.7352883329999713,1.3261092080001617,100,100,70,GARSUD
7.819177957999955,0.7337637499999801,1.292277790999833,100,100,70,GARSUD
7.726682374999882,0.7346792910000204,1.300554166999973,100,100,70,GARSUD
7.814960208000002,0.7366085419998853,1.29431250000016,100,100,70,GARSUD
7.811620333000064,0.731180624999979,1.3195849170001566,100,100,70,GARSUD
7.826715457999853,0.7403219999998782,1.2954692499999965,100,100,70,GARSUD
7.742211249999855,0.7331067920001715,1.3021536250000736,100,100,70,GARSUD
7.866476790999968,0.7355299999999261,1.2953873750000184,100,100,70,GARSUD
7.874966416999996,0.7376102499999888,1.302246083,100,100,70,GARSUD
7.901739042000145,0.7353401249999933,1.2967935419999321,100,100,70,GARSUD
7.96859804199994,0.7342547910000121,1.2975852499998837,100,100,70,GARSUD
7.9318919590000405,0.733558500000072,1.303486416999931,100,100,70,GARSUD
8.04434758299999,0.7347717909999574,1.2938958330000787,100,100,70,GARSUD
8.182380125000009,0.7384827500000029,1.3129145409998273,100,100,70,GARSUD
7.911396375000095,0.7358000839999477,1.282539750000069,100,100,70,GARSUD
7.836113999999952,0.7349415000001045,1.3155159580001055,100,100,70,GARSUD
7.9429035830000885,0.7394435419998899,1.3012863330000073,100,100,70,GARSUD
7.939619083000025,0.7348730410001281,1.2951005420000001,100,100,70,GARSUD
7.94343908299993,0.7343269579998832,1.3097389589997874,100,100,70,GARSUD
7.830016958999977,0.7321209159999853,1.311251416999994,100,100,70,GARSUD
7.827060833000132,0.7384302919999755,1.3106346670001585,100,100,70,GARSUD
8.392362415999969,0.7224459579999802,1.312802124999962,100,100,70,GARSUD
8.227818207999917,0.7216439579999587,1.283139667000114,100,100,70,GARSUD
8.026620583000067,0.7228660409998611,1.2667099580000922,100,100,70,GARSUD
8.076208291000057,0.724276583000119,1.2823577500000738,100,100,70,GARSUD
7.9661687089999305,0.7177673339999728,1.290418875000114,100,100,70,GARSUD
8.06549204099997,0.7115532919999623,1.2634544999998525,100,100,70,GARSUD
7.987289083000178,0.7229691249999632,1.297566708999966,100,100,70,GARSUD
7.995750042000054,0.727644625000039,1.2974207090001073,100,100,70,GARSUD
8.096050916999957,0.7244819589998315,1.2830642920000628,100,100,70,GARSUD
7.968406374999859,0.7272716659999787,1.2746574159998545,100,100,70,GARSUD
8.052458708000358,0.7225277920001645,1.2875594160000219,100,100,70,GARSUD
7.974829249999857,0.7255813330002638,1.2961107500000253,100,100,70,GARSUD
8.06961791599997,0.7256347920001645,1.2908127079999758,100,100,70,GARSUD
8.024381875000017,0.725474290999955,1.2959180829998331,100,100,70,GARSUD
8.074325166000108,0.7201482499999656,1.2751536660002785,100,100,70,GARSUD
8.016232166999998,0.7205034589997013,1.2917647499998566,100,100,70,GARSUD
7.935292708999896,0.7272324589998789,1.3133317500000885,100,100,70,GARSUD
8.089396416999989,0.7253429159995903,1.287482958000055,100,100,70,GARSUD
8.020840333000251,0.7239332499998454,1.28139604099988,100,100,70,GARSUD
7.916864709000038,0.7290037920001851,1.2979035829998793,100,100,70,GARSUD
7.9340168749999975,0.7136381660002371,1.286808333999943,100,100,70,GARSUD
7.980115040999863,0.7235624999998436,1.2883351250002306,100,100,70,GARSUD
7.980701209000017,0.7251693749999504,1.2707330000002912,100,100,70,GARSUD
8.076267791999726,0.7255739170000197,1.277826209000068,100,100,70,GARSUD
7.950198167000053,0.7260400000000118,1.3108174999997573,100,100,70,GARSUD
8.032290834000378,0.7301147500002116,1.29641862499966,100,100,70,GARSUD
8.369223249999777,0.7220337089997884,1.2902506250002261,100,100,70,GARSUD
7.928407541999604,0.7227935000000798,1.2801824169996507,100,100,70,GARSUD
8.013395874999787,0.7250545410001905,1.2836675829998967,100,100,70,GARSUD
8.117160959000103,0.723919874999865,1.2990744170001562,100,100,70,GARSUD
8.07940487499991,0.7258974590004073,1.2965792909999436,100,100,70,GARSUD
8.20186054199985,0.7310202499998013,1.297572333000062,100,100,70,GARSUD
9.01650225000003,0.7062146670000402,1.2871154590002334,100,100,70,GARSUD
8.504704167,0.7046479589998853,1.2782418749998214,100,100,70,GARSUD
8.115182833999825,0.6879862079999839,1.2587567909999962,100,100,70,GARSUD
8.388089583999772,0.7092914589998145,1.2890233329999319,100,100,70,GARSUD
9.205600624999988,0.7063534999997501,1.2837169999997968,100,100,70,GARSUD
8.127100582999901,0.6968839999999545,1.2897083329999077,100,100,70,GARSUD
8.109281749999809,0.7099904169999718,1.2899581249998846,100,100,70,GARSUD
8.07586979100006,0.6948303750000377,1.2864395000001423,100,100,70,GARSUD
7.940823291000015,0.7046242919996075,1.3081677909999598,100,100,70,GARSUD
7.881534041000123,0.6948271670003123,1.282619583000269,100,100,70,GARSUD
8.039422416999969,0.7005136660000062,1.3118703749996712,100,100,70,GARSUD
8.168764874999852,0.709921832999953,1.2891112090001116,100,100,70,GARSUD
8.027965290999873,0.7003578750000088,1.276571917000183,100,100,70,GARSUD
7.973648707999928,0.7052048330001526,1.298863750000237,100,100,70,GARSUD
8.099680833000093,0.6974199169999338,1.2784587080000165,100,100,70,GARSUD
7.9607257079997,0.6915223339997283,1.267746334000094,100,100,70,GARSUD
7.900309000000107,0.7009355410000353,1.2923761249999188,100,100,70,GARSUD
7.987544083999637,0.6997816250000142,1.2649590000000899,100,100,70,GARSUD
7.945784334000109,0.7048227079999378,1.2903205829998114,100,100,70,GARSUD
7.8645140419998825,0.6965419590001147,1.2835837910001828,100,100,70,GARSUD
8.019745750000311,0.7080654169999434,1.280592500000239,100,100,70,GARSUD
7.9064364579999165,0.7014890000000378,1.2910559169999942,100,100,70,GARSUD
8.009670999999798,0.6920007079997958,1.279567041000064,100,100,70,GARSUD
7.96297741699982,0.6900535419999869,1.2785872079998626,100,100,70,GARSUD
7.834865957999682,0.6864055000000917,1.2749384999997346,100,100,70,GARSUD
8.106587708000006,0.6976932919997125,1.2806931249997433,100,100,70,GARSUD
7.942369917000178,0.70002358299962,1.2827781660002984,100,100,70,GARSUD
7.990238208999926,0.7020087910000257,1.3025852499999928,100,100,70,GARSUD
7.98732337499996,0.7054903749999539,1.2835940840000148,100,100,70,GARSUD
7.898023792000004,0.6983158749999347,1.2689049169998725,100,100,70,GARSUD
8.054780333000053,0.692808709000019,1.2888558330000706,100,100,70,GARSUD
7.88493625000001,0.6924440000002505,1.279397040999811,100,100,70,GARSUD
7.877322499999991,0.7020522499997242,1.2844012499999735,100,100,70,GARSUD
7.86432241600005,0.7079446669999925,1.2848841250001897,100,100,70,GARSUD
8.279971874999774,0.6989817920002679,1.2680436670002564,100,100,70,GARSUD
8.33504162500003,0.7023246670000844,1.2771295829998053,100,100,70,GARSUD
8.274895832999846,0.6997980829996777,1.2875028749999728,100,100,70,GARSUD
8.261660332999782,0.7013777500001197,1.2722267079998346,100,100,70,GARSUD
8.32606237500022,0.6967894169997635,1.2866000829999393,100,100,70,GARSUD
8.33877691600037,0.6963912080000227,1.2817529999997532,100,100,70,GARSUD
8.355341957999826,0.700516208999943,1.2921440840000287,100,100,70,GARSUD
8.462744500000099,0.6999516670002777,1.2792386250002892,100,100,70,GARSUD
8.19746299999997,0.700363875000221,1.2705419169997185,100,100,70,GARSUD
9.64777820900008,0.7244644999996126,1.3639266250002038,100,100,70,GARSUD
8.421449999999822,0.7203225829998701,1.3226275000001806,100,100,70,GARSUD
8.2568799579999,0.7116481669995665,1.3244098750001285,100,100,70,GARSUD
8.448397999999997,0.7193067089997385,1.3016611670000202,100,100,70,GARSUD
8.269753291000143,0.7163514579997354,1.2890241250001964,100,100,70,GARSUD
8.242414791999636,0.7152826659998937,1.3132488329997614,100,100,70,GARSUD
8.332353124999827,0.7121193329999187,1.3065449159998934,100,100,70,GARSUD
8.34843358299986,0.7234687909999593,1.3274948339999355,100,100,70,GARSUD
8.385878583999784,0.7190164999997251,1.3193724170000678,100,100,70,GARSUD
8.352492750000238,0.7099697920002654,1.2958018330000414,100,100,70,GARSUD
8.382369542000106,0.7095369999997274,1.2958811670000614,100,100,70,GARSUD
8.272939375000078,0.7119684170002074,1.3041607079999267,100,100,70,GARSUD
8.155566459000056,0.7118265419999261,1.3040861250001399,100,100,70,GARSUD
8.352289040999949,0.7210128749998148,1.3044901250000294,100,100,70,GARSUD
8.287877792000018,0.7111859169999661,1.2993331669999861,100,100,70,GARSUD
8.320151959000214,0.7138787909998427,1.3084165000000212,100,100,70,GARSUD
8.310003625000263,0.7125567499997487,1.3052789999997003,100,100,70,GARSUD
8.67632704100015,0.7176961249997476,1.2985482079998292,100,100,70,GARSUD
8.387447874999907,0.7207715409999764,1.3214643330002218,100,100,70,GARSUD
8.116904625000188,0.7094541250003203,1.3196432919999097,100,100,70,GARSUD
9.069664000000103,0.7182756249999329,1.4358459169998241,100,100,70,GARSUD
9.375007167,0.7258360839999991,1.2760838329999995,100,100,70,GARSUD
8.54984875,0.7337724580000007,1.3213098330000008,100,100,70,GARSUD
8.608803917,0.8112803750000026,1.4866722080000017,100,100,70,GARSUD
8.949761875,0.7278112919999984,1.2331691669999998,100,100,70,GARSUD
8.405047000000003,0.7224138750000009,1.260682457999998,100,100,70,GARSUD
8.912160667000002,0.8183557919999913,1.4997886250000079,100,100,70,GARSUD
9.976606167,0.7326319590000026,1.2906554170000106,100,100,70,GARSUD
9.327795625000007,0.7305769170000076,1.3044730410000085,100,100,70,GARSUD
8.903759999999991,0.7251799580000124,1.236748042000002,100,100,70,GARSUD
9.103492333000005,0.7377207919999904,1.3584719170000028,100,100,70,GARSUD
8.601966083000008,0.7279572500000029,1.216386041000007,100,100,70,GARSUD
8.648023500000008,0.7318098750000104,1.2749301249999974,100,100,70,GARSUD
8.691716208999992,0.7224475840000082,1.24036049999998,100,100,70,GARSUD
8.602251583000026,0.7263821660000076,1.2498177090000127,100,100,70,GARSUD
9.186497916999997,0.7341650409999829,1.2878965830000197,100,100,70,GARSUD
8.223439000000013,0.732037374999976,1.2931487499999719,100,100,70,GARSUD
9.052639040999992,0.7360408329999757,1.3211639999999818,100,100,70,GARSUD
8.47672799999998,0.7087348329999941,1.3153066250000052,100,100,70,GARSUD
9.35351079099999,0.7407546659999866,1.3512680829999795,100,100,70,GARSUD
8.337939000000006,0.7245677919999878,1.3037217080000119,100,100,70,GARSUD
8.310324750000007,0.7239845840000214,1.2766736670000114,100,100,70,GARSUD
8.249747084000006,0.7433214170000042,1.3269011250000062,100,100,70,GARSUD
7.977480500000013,0.7311984579999944,1.2875419580000198,100,100,70,GARSUD
7.914347040999985,0.7360988329999714,1.3550561669999865,100,100,70,GARSUD
7.921319167000036,0.7325596669999754,1.2839115419999985,100,100,70,GARSUD
7.827679000000046,0.7261384170000156,1.2916318339999862,100,100,70,GARSUD
7.693200999999988,0.7215514160000112,1.2386475829999881,100,100,70,GARSUD
7.8826429580000195,0.7254605830000287,1.2733352079999918,100,100,70,GARSUD
7.794535999999994,0.7279329579999967,1.2698517090000223,100,100,70,GARSUD
7.855834833000017,0.7175189580000279,1.252397292000012,100,100,70,GARSUD
7.9493973749999896,0.7276084999999739,1.2911366669999893,100,100,70,GARSUD
7.918816124999978,0.7203945829999725,1.2528555829999846,100,100,70,GARSUD
8.039503625000009,0.7277219999999716,1.3212852920000273,100,100,70,GARSUD
9.050862917000018,0.7379031250000025,1.343030208000016,100,100,70,GARSUD
8.69393629199999,0.7406518340000048,1.3472155839999687,100,100,70,GARSUD
8.72372304199996,0.7362510410000027,1.3624999159999902,100,100,70,GARSUD
8.306819958000005,0.7272463340000286,1.3006255829999986,100,100,70,GARSUD
8.28604229199999,0.7293964579999965,1.3298228329999802,100,100,70,GARSUD
